Imagen	Tiempo de procesamiento (s)	FPS
81	0.6791822910308838	1.4723587661306203
82	0.6772854328155518	1.47648236850878
83	0.6563920974731445	1.5234796455496842
84	0.6822223663330078	1.4657977359714383
85	0.6597309112548828	1.515769509871664
86	0.6532626152038574	1.5307779394171201
87	0.6652209758758545	1.503259873432829
88	0.6726779937744141	1.486595383311075
89	0.6651730537414551	1.503368175206761
90	0.6733264923095703	1.4851636040190699
91	0.6555166244506836	1.5255143236649262
92	0.6733071804046631	1.4852062017205756
93	0.6492018699645996	1.540352926054463
94	0.6489465236663818	1.5409590213231374
95	0.6615462303161621	1.5116101553811079
96	0.6506600379943848	1.536900903092853
97	0.6981074810028076	1.4324441826114427
98	0.655698299407959	1.5250916479468024
99	0.6471655368804932	1.5451997101394817
100	0.6390345096588135	1.5648607154782759
101	0.6553201675415039	1.5259716540566657
102	0.696826696395874	1.4350770502510861
103	0.6463444232940674	1.5471627261879073
104	0.6809422969818115	1.4685532157898993
105	0.6828732490539551	1.4644006063868935
106	0.6559798717498779	1.5244370186731817
107	0.6490428447723389	1.5407303355308761
108	0.663517951965332	1.5071182279816429
109	0.655829668045044	1.5247861582427187
110	0.6526625156402588	1.5321854343343202
111	0.6565899848937988	1.523020489204913
112	0.6545476913452148	1.527772556870253
113	0.6456763744354248	1.548763497618127
114	0.6643867492675781	1.5051474176786381
115	0.6960725784301758	1.436631798159984
116	0.6602005958557129	1.514691150352355
117	0.6611893177032471	1.5124261285310372
118	0.6614711284637451	1.5117817799886175
119	0.6562376022338867	1.5238383119100731
120	0.6597740650177002	1.5156703681178683
121	0.6704020500183105	1.49164221674544
122	0.6667819023132324	1.4997407646049645
123	0.6489622592926025	1.5409216571238582
124	0.6582775115966797	1.5191161514456997
125	0.6495137214660645	1.5396133552695817
126	0.6642434597015381	1.505472105738649
127	0.6445820331573486	1.5513929159671294
128	0.6783466339111328	1.474172569021704
129	0.6497969627380371	1.5389422501858412
130	0.6532843112945557	1.5307271010662855
131	0.6392068862915039	1.5644387152987584
132	0.6448948383331299	1.550640415396588
133	0.6651546955108643	1.5034096680802378
134	0.647599458694458	1.5441643543309493
135	0.6290414333343506	1.5897204015629223
136	0.6971592903137207	1.434392417764384
137	0.6372346878051758	1.5692805478689413
138	0.6492266654968262	1.5402940962610363
139	0.6513288021087646	1.5353228611453469
140	0.6392703056335449	1.5642835138556235
141	0.6629729270935059	1.508357218120552
142	0.6458265781402588	1.5484032925365652
143	0.6653985977172852	1.5028585924746425
144	0.647331714630127	1.5448030389973724
145	0.6825559139251709	1.46508143816278
146	0.670616865158081	1.491164406914036
147	0.6724143028259277	1.487178359825693
148	0.6455764770507812	1.5490031553943062
149	0.642317533493042	1.5568623739131242
150	0.653599739074707	1.5299883708884088
151	0.6449294090270996	1.550557295113178
152	0.6703691482543945	1.491715426648059
153	0.63539719581604	1.5738187177796732
154	0.6734883785247803	1.4848066156544766
155	0.6544787883758545	1.5279333994636957
156	0.6576066017150879	1.5206659990820106
157	0.6543400287628174	1.5282574136427716
158	0.6810956001281738	1.468222669199173
159	0.6631767749786377	1.5078935778958968
160	0.6832799911499023	1.4635288797453072
161	0.6583447456359863	1.5189610103654152
162	0.6525511741638184	1.5324468633152089
163	0.6392674446105957	1.5642905147612225
164	0.64542555809021	1.5493653566477326
165	0.661585807800293	1.5115197276146244
166	0.6399309635162354	1.5626685642858873
167	0.6656012535095215	1.502401016715776
168	0.6534366607666016	1.5303702103686925
169	0.6797513961791992	1.471126069943923
170	0.6642835140228271	1.5053813302457426
171	0.6553330421447754	1.5259416749797903
172	0.6458272933959961	1.5484015776751
173	0.6577091217041016	1.5204289662412385
174	0.6556887626647949	1.5251138298235956
175	0.6550540924072266	1.5265914854835094
176	0.6586978435516357	1.518146764543961
177	0.6625151634216309	1.5093994148532275
178	0.6477723121643066	1.5437523049709343
179	0.6507472991943359	1.5366948141591363
180	0.6466147899627686	1.5465158167161301
181	0.6646177768707275	1.5046242137975592
182	0.6376655101776123	1.5682203036533444
183	0.6379990577697754	1.5674004339374028
184	0.6496505737304688	1.539289027727214
185	0.6752667427062988	1.4808962692168908
186	0.6546258926391602	1.5275900498962014
187	0.672435998916626	1.4871303761415486
188	0.653975248336792	1.5291098593459427
189	0.6422388553619385	1.5570530989384668
190	0.6557331085205078	1.5250106895719227
191	0.6487679481506348	1.5413831753719962
192	0.658440113067627	1.5187410064387923
193	0.6470894813537598	1.5453813248639507
194	0.6783678531646729	1.4741264571056427
195	0.6515240669250488	1.5348627176884315
196	0.6788811683654785	1.4730118415387328
197	0.6783037185668945	1.4742658378945326
198	0.6466915607452393	1.5463322249754001
199	0.6385626792907715	1.5660169822493601
200	0.669710636138916	1.4931821984570857
201	0.671119213104248	1.4900482365487953
202	0.6582887172698975	1.5190902923982539
203	0.6428916454315186	1.5554720723253215
204	0.6833045482635498	1.463476282341825
205	0.6583507061004639	1.5189472582526564
206	0.6860635280609131	1.4575909651200896
207	0.6670324802398682	1.4991773708536578
208	0.6675355434417725	1.498047571885178
209	0.6916773319244385	1.445760839404296
210	0.6704962253570557	1.491432706377244
211	0.6601080894470215	1.514903416556687
212	0.6516969203948975	1.5344556168748618
213	0.6597051620483398	1.5158286724558403
214	0.6488697528839111	1.5411413393142235
215	0.658611536026001	1.5183457095724504
216	0.6470131874084473	1.5455635518116864
217	0.6819343566894531	1.4664168041842642
218	0.6696882247924805	1.4932321683121648
219	0.6473739147186279	1.5447023385775995
220	0.6706070899963379	1.4911861429998614
221	0.673905611038208	1.4838873332118667
222	0.6559805870056152	1.524435356486304
223	0.6610634326934814	1.5127141368651
224	0.6738631725311279	1.4839807853630802
225	0.6429054737091064	1.5554386156190467
226	0.6637246608734131	1.5066488544874514
227	0.6792809963226318	1.4721448199104914
228	0.6593155860900879	1.5167243443011242
229	0.6946115493774414	1.4396535745716705
230	0.6642699241638184	1.5054121278466701
231	0.6885371208190918	1.4523545205672983
232	0.639671802520752	1.5633016744826085
233	0.6569116115570068	1.522274812025027
234	0.6527099609375	1.5320740602206846
235	0.6464550495147705	1.5468979641362544
236	0.6511139869689941	1.5358293939515997
237	0.6521873474121094	1.5333017482906057
238	0.6868326663970947	1.455958705700009
239	0.6590607166290283	1.5173108861878646
240	0.6705784797668457	1.4912497644536569
241	0.6638803482055664	1.5062955285586437
242	0.6459236145019531	1.5481706776908313
243	0.6664087772369385	1.5005804757647343
244	0.656538724899292	1.5231394007313008
245	0.6767921447753906	1.4775585203221788
246	0.6412720680236816	1.5594005257111414
247	0.6498391628265381	1.538842312381426
248	0.657912015914917	1.5199600794786559
249	0.6545236110687256	1.5278287644462059
250	0.6624407768249512	1.509568907869704
251	0.663365364074707	1.5074648966559276
252	0.6574006080627441	1.52114249323079
253	0.6532614231109619	1.530780732830969
254	0.6843075752258301	1.4613311852787652
255	0.642125129699707	1.5573288658982323
256	0.647350549697876	1.5447580919900485
257	0.6481924057006836	1.5427517990110038
258	0.6638507843017578	1.5063626098624043
259	0.6799287796020508	1.470742274779545
260	0.6720602512359619	1.4879618280666589
261	0.6610653400421143	1.512709772284073
262	0.6532063484191895	1.5309097996675605
263	0.6458001136779785	1.548466745081187
264	0.6503398418426514	1.5376575993970063
265	0.6441786289215088	1.5523644453623235
266	0.6859700679779053	1.457789554794699
267	0.6337192058563232	1.5779859451296476
268	0.6536376476287842	1.5298996372496632
269	0.6419212818145752	1.5578234097072032
270	0.6578948497772217	1.5199997390747517
271	0.6921236515045166	1.4448285329163821
272	0.6600620746612549	1.5150090247393806
273	0.6444666385650635	1.551670699706891
274	0.6945252418518066	1.4398324779869895
275	0.646216869354248	1.5474681139155042
276	0.6696422100067139	1.493334776477089
277	0.6657192707061768	1.5021346744840771
278	0.6500723361968994	1.5382903475792755
279	0.6714181900024414	1.4893847305453012
280	0.6500613689422607	1.5383163002396798
281	0.6422295570373535	1.5570756422564305
282	0.6428523063659668	1.5555672587580545
283	0.6695148944854736	1.4936187502871108
284	0.6578986644744873	1.5199909256523183
285	0.6447904109954834	1.5508915501024794
286	0.666834831237793	1.499621725133612
287	0.6512496471405029	1.5355094692039908
288	0.6653745174407959	1.5029129817689157
289	0.6467065811157227	1.546296309950584
290	0.6698153018951416	1.492948872876822
291	0.6661820411682129	1.501091200606978
292	0.6474642753601074	1.544486758661424
293	0.6575684547424316	1.5207542162157066
294	0.660973310470581	1.5129203920322416
295	0.654836893081665	1.5270978323991429
296	0.6646029949188232	1.5046576793144655
297	0.655785083770752	1.5248898225162713
298	0.6503357887268066	1.5376671826069233
299	0.6478939056396484	1.5434625812890252
300	0.7074804306030273	1.4134666582192825
301	0.6437342166900635	1.5534361450316794
302	0.6821036338806152	1.466052884531362
303	0.6650476455688477	1.5036516656557009
304	0.6469833850860596	1.5456347458860684
305	0.6553983688354492	1.5257895770733447
306	0.6685302257537842	1.495818680258586
307	0.6675033569335938	1.4981198066086798
308	0.6597394943237305	1.5157497900365287
309	0.6562583446502686	1.523790147815823
310	0.669574499130249	1.4934857903025889
311	0.7068443298339844	1.414738659974635
312	0.6939058303833008	1.4411177370387829
313	0.7651619911193848	1.306912799650518
314	0.6486718654632568	1.5416114883999754
315	0.6612884998321533	1.5121992901038164
316	0.6783046722412109	1.4742637651246953
317	0.6744153499603271	1.4827657763999968
318	0.6637191772460938	1.5066613023736997
319	0.6536345481872559	1.5299068918148984
320	0.6677687168121338	1.4975244793944642
321	0.6422197818756104	1.5570993423458375
322	0.686654806137085	1.4563358343411321
323	0.6744949817657471	1.4825907190326602
324	0.6663141250610352	1.500793638298451
325	0.7004590034484863	1.4276353006768694
326	0.6542012691497803	1.5285815652721526
327	0.643622636795044	1.5537054522811033
328	0.6492819786071777	1.5401628767599143
329	0.6723330020904541	1.4873581943631295
330	0.656958818435669	1.522165426413136
331	0.7050552368164062	1.4183285901334228
332	0.6573629379272461	1.5212296621910792
333	0.6669962406158447	1.499258825022296
334	0.6624329090118408	1.5095868372416945
335	0.6611843109130859	1.512437581313771
336	0.6603209972381592	1.5144149651193481
337	0.6525082588195801	1.53254765205432
338	0.6587073802947998	1.5181247848664716
339	0.6457424163818359	1.5486051010914033
340	0.6424028873443604	1.5566555189904518
341	0.653810977935791	1.5294940491167575
342	0.6830246448516846	1.464076014734644
343	0.6582391262054443	1.5192047391116157
344	0.689185619354248	1.4509879079267183
345	0.6547694206237793	1.5272551962602803
346	0.6427476406097412	1.555820569098242
347	0.6482813358306885	1.5425401669456205
348	0.6853339672088623	1.4591426192877437
349	0.6406104564666748	1.5610110479862593
350	0.6726882457733154	1.4865727270890698
351	0.6544427871704102	1.5280174517984417
352	0.6657910346984863	1.5019727630499942
353	0.6630353927612305	1.5082151132769406
354	0.6682658195495605	1.4964105162135066
355	0.6729347705841064	1.4860281318678203
356	0.6704893112182617	1.491448086149242
357	0.7106654644012451	1.4071318364155025
358	0.6493544578552246	1.539990967803524
359	0.6774373054504395	1.4761513603610643
360	0.6513521671295166	1.535267786713539
361	0.6547274589538574	1.5273530784821965
362	0.6432113647460938	1.554698898074893
363	0.6526329517364502	1.5322548414684176
364	0.6947376728057861	1.4393922183050378
365	0.656548023223877	1.523117829354897
366	0.666867733001709	1.4995477371484058
367	0.6705067157745361	1.4914093721564736
368	0.6661732196807861	1.5011110781054444
369	0.6890108585357666	1.4513559367193773
370	0.6755304336547852	1.4803182065236573
371	0.6862425804138184	1.4572106548634443
372	0.6622734069824219	1.50995040636826
373	0.6569793224334717	1.5221179203874624
374	0.6819658279418945	1.4663491322107753
375	0.6511845588684082	1.5356629489767748
376	0.6569180488586426	1.5222598948794948
377	0.6552402973175049	1.5261576616913068
378	0.6708667278289795	1.4906090263801617
379	0.6437652111053467	1.5533613540299842
380	0.6302230358123779	1.5867398415720675
381	0.655998706817627	1.5243932489610963
382	0.6761090755462646	1.4790512894565815
383	0.647270917892456	1.544948138958639
384	0.6477720737457275	1.5437528731634298
385	0.6971054077148438	1.4345032887896598
Total	254.9172821044922	
