Imagen	Tiempo de procesamiento (s)	FPS
242	0.6649737358093262	1.5038187918548693
243	0.6584806442260742	1.5186475240670445
244	0.6815581321716309	1.467226275789163
245	0.6668128967285156	1.4996710545134182
246	0.6536076068878174	1.5299699536263751
247	0.6474270820617676	1.544575486115663
248	0.6548500061035156	1.527067253080127
249	0.6633110046386719	1.5075884359023022
250	0.6438853740692139	1.5530714631398133
251	0.6563479900360107	1.5235820253599537
252	0.6794233322143555	1.4718364127131622
253	0.6626558303833008	1.5090790032309365
254	0.6415057182312012	1.5588325584334013
255	0.6530055999755859	1.5313804353858331
256	0.6580135822296143	1.519725469209311
257	0.6540753841400146	1.5288757599627614
258	0.6681663990020752	1.4966331762470058
259	0.6577579975128174	1.5203159882225734
260	0.6742417812347412	1.4831474818553911
261	0.6640396118164062	1.505934257844365
262	0.6819076538085938	1.466474227726871
263	0.6433966159820557	1.5542512583371904
264	0.6559526920318604	1.5245001844606028
265	0.6375973224639893	1.5683880166489859
266	0.6488282680511475	1.5412398769302227
267	0.6828336715698242	1.4644854839993686
268	0.6509003639221191	1.5363334473717563
269	0.6597051620483398	1.5158286724558403
270	0.6726460456848145	1.4866659908509678
271	0.6444535255432129	1.5517022723354572
272	0.6853420734405518	1.4591253605368246
273	0.6409053802490234	1.5602927215425317
274	0.6579992771148682	1.519758508527097
275	0.6580746173858643	1.5195845175922453
276	0.671734094619751	1.4886842993522174
277	0.6420459747314453	1.5575208619885508
278	0.6660130023956299	1.5014721880849597
279	0.6520669460296631	1.533584865923428
280	0.636498212814331	1.5710963202526758
281	0.650244951248169	1.5378819905951802
282	0.6382203102111816	1.566857061739556
283	0.643409013748169	1.5542213096681938
284	0.6497969627380371	1.5389422501858412
285	0.6365506649017334	1.5709668611443106
286	0.6608889102935791	1.5131136026412995
287	0.6436803340911865	1.5535661834564232
288	0.6399164199829102	1.5627040794276015
289	0.6449694633483887	1.5504610013758697
290	0.6568903923034668	1.5223239854268187
291	0.651984453201294	1.5337789039139245
292	0.6407561302185059	1.5606561573729891
293	0.6777586936950684	1.4754513801189422
294	0.6517760753631592	1.5342692648588183
295	0.6466937065124512	1.5463270941554252
296	0.6447808742523193	1.550914488832487
297	0.6710917949676514	1.4901091139822429
298	0.6928696632385254	1.4432728881878363
299	0.6603999137878418	1.5142339953745922
300	0.6693620681762695	1.4939597678795573
301	0.6447813510894775	1.550913341879871
302	0.6730685234069824	1.4857328269314012
303	0.6604814529418945	1.514047056954943
304	0.6641039848327637	1.5057882844232933
305	0.6902546882629395	1.4487406127099987
306	0.7244186401367188	1.3804172678539457
307	0.6666271686553955	1.5000888757909856
308	0.6872239112854004	1.4551298107913264
309	0.6608340740203857	1.513239161407333
310	0.6819009780883789	1.4664885843152338
311	0.6622421741485596	1.5100216190333897
312	0.6479828357696533	1.5432507541843017
313	0.6801278591156006	1.4703117753481572
314	0.6466672420501709	1.5463903766481746
315	0.6901094913482666	1.4490454232795733
316	0.6486966609954834	1.5415525624340505
317	0.6418836116790771	1.5579148334760267
318	0.6528167724609375	1.5318233877942173
319	0.6673989295959473	1.4983542161288963
320	0.6569259166717529	1.5222416632097517
321	0.6499664783477783	1.5385408837422057
322	0.6618895530700684	1.5108260817256605
323	0.6779372692108154	1.4750627313410527
324	0.6533870697021484	1.5304863630923362
325	0.6668555736541748	1.499575079683732
326	0.6637146472930908	1.5066715855653074
327	0.6615242958068848	1.511660276634684
328	0.6482288837432861	1.5426649831234973
329	0.6372125148773193	1.5693351537399216
330	0.6502416133880615	1.5378898849452813
331	0.6510376930236816	1.5360093750572208
332	0.6735348701477051	1.4847041249411506
333	0.6361663341522217	1.5719159381997732
334	0.6539995670318604	1.5290530000477567
335	0.657355785369873	1.5212462143880456
336	0.6635663509368896	1.5070083023168663
337	0.6466636657714844	1.5463989287336524
338	0.654822587966919	1.5271311930530398
339	0.6625950336456299	1.5092174695272793
340	0.6534452438354492	1.5303501088024145
341	0.6592578887939453	1.5168570858202586
342	0.6652333736419678	1.5032318576040136
343	0.6451869010925293	1.549938472567634
344	0.6445167064666748	1.5515501614878708
345	0.6692588329315186	1.4941902157940206
346	0.6682698726654053	1.4964014403514612
347	0.689711332321167	1.449881933409129
348	0.6388649940490723	1.565275933592925
349	0.6685590744018555	1.4957541349575985
350	0.6726894378662109	1.486570092689469
351	0.6374661922454834	1.5687106424851902
352	0.6851446628570557	1.459545778011313
353	0.6467905044555664	1.546095672572909
354	0.6722180843353271	1.487612462834551
355	0.6780946254730225	1.474720433453405
356	0.6485495567321777	1.5419022179872612
357	0.712374210357666	1.4037566007589242
358	0.668116569519043	1.496744798171777
359	0.6551499366760254	1.526368154858732
360	0.6581227779388428	1.5194733164104628
361	0.6625993251800537	1.5092076946022568
362	0.6969833374023438	1.434754529035083
363	0.6626765727996826	1.5090317676014862
364	0.6626083850860596	1.5091870590652425
365	0.6688432693481445	1.4951185813301242
366	0.6610925197601318	1.5126475797409356
367	0.6735975742340088	1.484565916284904
368	0.6450157165527344	1.5503498199151915
369	0.6566512584686279	1.522878372809478
370	0.6634552478790283	1.507260667839854
371	0.6659653186798096	1.5015796948441267
372	0.6545858383178711	1.527683523630393
373	0.6637184619903564	1.5066629260262006
374	0.8484728336334229	1.178588117804186
375	0.637700080871582	1.5681352880389186
376	0.6536574363708496	1.5298533212626904
377	0.64361572265625	1.5537221431958275
378	0.6470060348510742	1.5455806377913874
379	0.6537365913391113	1.5296680853546902
380	0.6476373672485352	1.5440739688144698
381	0.6675443649291992	1.4980277754364109
382	0.6584610939025879	1.518692614127235
383	0.6549041271209717	1.526941056847674
384	0.6379642486572266	1.5674859556860412
385	0.6479451656341553	1.5433404754571824
Total	253.92595982551575	
